Season,Category,Circuit,Rider,Country,Constructor
1964,500cc,Solitude,Mike Hailwood,GREAT BRITAIN,MV Agusta
1964,50cc,Spa-Francorchamps,Ralph Bryans,IRELAND,Honda
1964,250cc,Spa-Francorchamps,Mike Duff,CANADA,Yamaha
1964,500cc,Spa-Francorchamps,Mike Hailwood,GREAT BRITAIN,MV Agusta
1964,125cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1964,350cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1964,50cc,TT Circuit Assen,Ralph Bryans,IRELAND,Honda
1964,250cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1964,500cc,TT Circuit Assen,Mike Hailwood,GREAT BRITAIN,MV Agusta
1964,125cc,Isle of Man,Luigi Taveri,SWITZERLAND,Honda
1964,350cc,Isle of Man,Jim Redman,RHODESIA,Honda
1964,50cc,Isle of Man,Hugh Anderson,NEW ZEALAND,Suzuki
1964,250cc,Isle of Man,Jim Redman,RHODESIA,Honda
1964,500cc,Isle of Man,Mike Hailwood,GREAT BRITAIN,MV Agusta
1964,125cc,Clermont-Ferrand,Luigi Taveri,SWITZERLAND,Honda
1964,50cc,Clermont-Ferrand,Hugh Anderson,NEW ZEALAND,Suzuki
1964,250cc,Clermont-Ferrand,Phil Read,GREAT BRITAIN,Yamaha
1964,125cc,Montjuïc,Luigi Taveri,SWITZERLAND,Honda
1964,50cc,Montjuïc,Hans-Georg Anscheidt,GERMANY,Kreidler
1964,250cc,Montjuïc,Tarquinio Provini,ITALY,Benelli
1964,125cc,Daytona,Hugh Anderson,NEW ZEALAND,Suzuki
1964,50cc,Daytona,Hugh Anderson,NEW ZEALAND,Suzuki
1964,250cc,Daytona,Alan Shepherd,GREAT BRITAIN,MZ
1964,500cc,Daytona,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Suzuka,Frank Perris,GREAT BRITAIN,Suzuki
1963,50cc,Suzuka,Luigi Taveri,SWITZERLAND,Honda
1963,250cc,Suzuka,Jim Redman,RHODESIA,Honda
1963,125cc,Oscar A. Galvez,Jim Redman,RHODESIA,Honda
1963,50cc,Oscar A. Galvez,Hugh Anderson,NEW ZEALAND,Suzuki
1963,250cc,Oscar A. Galvez,Tarquinio Provini,ITALY,Morini
1963,500cc,Oscar A. Galvez,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Monza,Luigi Taveri,SWITZERLAND,Honda
1963,350cc,Monza,Jim Redman,RHODESIA,Honda
1963,250cc,Monza,Tarquinio Provini,ITALY,Morini
1963,500cc,Monza,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Tampere,Hugh Anderson,NEW ZEALAND,Suzuki
1963,350cc,Tampere,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,50cc,Tampere,Hans-Georg Anscheidt,GERMANY,Kreidler
1963,500cc,Tampere,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Sachsenring,Hugh Anderson,NEW ZEALAND,Suzuki
1963,350cc,Sachsenring,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,250cc,Sachsenring,Mike Hailwood,GREAT BRITAIN,MZ
1963,500cc,Sachsenring,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Belfast,Hugh Anderson,NEW ZEALAND,Suzuki
1963,350cc,Belfast,Jim Redman,RHODESIA,Honda
1963,250cc,Belfast,Jim Redman,RHODESIA,Honda
1963,500cc,Belfast,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Spa-Francorchamps,Bert Schneider,AUSTRIA,Suzuki
1963,50cc,Spa-Francorchamps,Isao Morishita,JAPAN,Suzuki
1963,250cc,Spa-Francorchamps,Fumio Ito,JAPAN,Yamaha
1963,500cc,Spa-Francorchamps,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,TT Circuit Assen,Hugh Anderson,NEW ZEALAND,Suzuki
1963,350cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1963,50cc,TT Circuit Assen,Ernst Degner,GERMANY,Suzuki
1963,250cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1963,500cc,TT Circuit Assen,John Hartle,GREAT BRITAIN,Gilera
1963,125cc,Isle of Man,Hugh Anderson,NEW ZEALAND,Suzuki
1963,350cc,Isle of Man,Jim Redman,RHODESIA,Honda
1963,50cc,Isle of Man,Mitsuo Itoh,JAPAN,Suzuki
1963,250cc,Isle of Man,Jim Redman,RHODESIA,Honda
1963,500cc,Isle of Man,Mike Hailwood,GREAT BRITAIN,MV Agusta
1963,125cc,Clermont-Ferrand,Hugh Anderson,NEW ZEALAND,Suzuki
1963,50cc,Clermont-Ferrand,Hans-Georg Anscheidt,GERMANY,Kreidler
1963,125cc,Hockenheim,Ernst Degner,GERMANY,Suzuki
1963,350cc,Hockenheim,Jim Redman,RHODESIA,Honda
1963,50cc,Hockenheim,Hugh Anderson,NEW ZEALAND,Suzuki
1963,250cc,Hockenheim,Tarquinio Provini,ITALY,Morini
1963,125cc,Montjuïc,Luigi Taveri,SWITZERLAND,Honda
1963,50cc,Montjuïc,Hans-Georg Anscheidt,GERMANY,Kreidler
1963,250cc,Montjuïc,Tarquinio Provini,ITALY,Morini
1962,125cc,Oscar A. Galvez,Hugh Anderson,NEW ZEALAND,Suzuki
1962,50cc,Oscar A. Galvez,Hugh Anderson,NEW ZEALAND,Suzuki
1962,250cc,Oscar A. Galvez,Arthur Wheeler,GREAT BRITAIN,Moto Guzzi
1962,500cc,Oscar A. Galvez,Benedicto Caldarella,ARGENTINA,Matchless
1962,125cc,Tampere,Jim Redman,RHODESIA,Honda
1962,350cc,Tampere,Tommy Robb,IRELAND,Honda
1962,50cc,Tampere,Luigi Taveri,SWITZERLAND,Honda
1962,500cc,Tampere,Alan Shepherd,GREAT BRITAIN,Matchless
1962,125cc,Monza,Kenjiro Tanaka,JAPAN,Honda
1962,350cc,Monza,Jim Redman,RHODESIA,Honda
1962,50cc,Monza,Hans-Georg Anscheidt,GERMANY,Kreidler
1962,250cc,Monza,Jim Redman,RHODESIA,Honda
1962,500cc,Monza,Mike Hailwood,GREAT BRITAIN,MV Agusta
1962,125cc,Sachsenring,Luigi Taveri,SWITZERLAND,Honda
1962,350cc,Sachsenring,Jim Redman,RHODESIA,Honda
1962,50cc,Sachsenring,Jan Huberts,NETHERLANDS,Kreidler
1962,250cc,Sachsenring,Jim Redman,RHODESIA,Honda
1962,500cc,Sachsenring,Mike Hailwood,GREAT BRITAIN,MV Agusta
1962,125cc,Belfast,Luigi Taveri,SWITZERLAND,Honda
1962,350cc,Belfast,Jim Redman,RHODESIA,Honda
1962,250cc,Belfast,Tommy Robb,IRELAND,Honda
1962,500cc,Belfast,Mike Hailwood,GREAT BRITAIN,MV Agusta
1962,125cc,Solitude,Luigi Taveri,SWITZERLAND,Honda
1962,50cc,Solitude,Ernst Degner,GERMANY,Suzuki
1962,250cc,Solitude,Jim Redman,RHODESIA,Honda
1962,125cc,Spa-Francorchamps,Luigi Taveri,SWITZERLAND,Honda
1962,50cc,Spa-Francorchamps,Ernst Degner,GERMANY,Suzuki
1962,250cc,Spa-Francorchamps,Bob Mcintyre,GREAT BRITAIN,Honda
1962,500cc,Spa-Francorchamps,Mike Hailwood,GREAT BRITAIN,MV Agusta
1962,125cc,TT Circuit Assen,Luigi Taveri,SWITZERLAND,Honda
1962,350cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1962,50cc,TT Circuit Assen,Ernst Degner,GERMANY,Suzuki
1962,250cc,TT Circuit Assen,Jim Redman,RHODESIA,Honda
1962,500cc,TT Circuit Assen,Mike Hailwood,GREAT BRITAIN,MV Agusta
1962,125cc,Isle of Man,Luigi Taveri,SWITZERLAND,Honda
1962,350cc,Isle of Man,Mike Hailwood,GREAT BRITAIN,MV Agusta
1962,50cc,Isle of Man,Ernst Degner,GERMANY,Suzuki
1962,250cc,Isle of Man,Derek Minter,GREAT BRITAIN,Honda
1962,500cc,Isle of Man,Gary Hocking,RHODESIA,MV Agusta
1962,125cc,Clermont-Ferrand,Kuninitsu Takahashi,JAPAN,Honda
1962,50cc,Clermont-Ferrand,Jan Huberts,NETHERLANDS,Kreidler
1962,250cc,Clermont-Ferrand,Jim Redman,RHODESIA,Honda
1962,125cc,Montjuïc,Kuninitsu Takahashi,JAPAN,Honda
1962,50cc,Montjuïc,Hans-Georg Anscheidt,GERMANY,Kreidler
1962,250cc,Montjuïc,Jim Redman,RHODESIA,Honda
1961,125cc,Oscar A. Galvez,Tom Phillis,AUSTRALIA,Honda
1961,250cc,Oscar A. Galvez,Tom Phillis,AUSTRALIA,Honda
1961,500cc,Oscar A. Galvez,Jorge Kissling,ARGENTINA,Matchless
1961,125cc,Kristianstad,Luigi Taveri,SWITZERLAND,Honda
1961,350cc,Kristianstad,Franta Stastny,CZECHOSLOVAKIA,Jawa
1961,250cc,Kristianstad,Mike Hailwood,GREAT BRITAIN,Honda
1961,500cc,Kristianstad,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,Monza,Ernst Degner,GERMANY,MZ
1961,350cc,Monza,Gary Hocking,RHODESIA,MV Agusta
1961,250cc,Monza,Jim Redman,RHODESIA,Honda
1961,500cc,Monza,Mike Hailwood,GREAT BRITAIN,MV Agusta
1961,125cc,Belfast,Kuninitsu Takahashi,JAPAN,Honda
1961,350cc,Belfast,Gary Hocking,RHODESIA,MV Agusta
1961,250cc,Belfast,Bob Mcintyre,GREAT BRITAIN,Honda
1961,500cc,Belfast,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,Sachsenring,Ernst Degner,GERMANY,MZ
1961,350cc,Sachsenring,Gary Hocking,RHODESIA,MV Agusta
1961,250cc,Sachsenring,Mike Hailwood,GREAT BRITAIN,Honda
1961,500cc,Sachsenring,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,Spa-Francorchamps,Luigi Taveri,SWITZERLAND,Honda
1961,250cc,Spa-Francorchamps,Jim Redman,RHODESIA,Honda
1961,500cc,Spa-Francorchamps,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,TT Circuit Assen,Tom Phillis,AUSTRALIA,Honda
1961,350cc,TT Circuit Assen,Gary Hocking,RHODESIA,MV Agusta
1961,250cc,TT Circuit Assen,Mike Hailwood,GREAT BRITAIN,Honda
1961,500cc,TT Circuit Assen,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,Isle of Man,Mike Hailwood,GREAT BRITAIN,Honda
1961,350cc,Isle of Man,Phil Read,GREAT BRITAIN,Norton
1961,250cc,Isle of Man,Mike Hailwood,GREAT BRITAIN,Honda
1961,500cc,Isle of Man,Mike Hailwood,GREAT BRITAIN,Norton
1961,125cc,Clermont-Ferrand,Tom Phillis,AUSTRALIA,Honda
1961,250cc,Clermont-Ferrand,Tom Phillis,AUSTRALIA,Honda
1961,500cc,Clermont-Ferrand,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,Hockenheim,Ernst Degner,GERMANY,MZ
1961,350cc,Hockenheim,Franta Stastny,CZECHOSLOVAKIA,Jawa
1961,250cc,Hockenheim,Kuninitsu Takahashi,JAPAN,Honda
1961,500cc,Hockenheim,Gary Hocking,RHODESIA,MV Agusta
1961,125cc,Montjuïc,Tom Phillis,AUSTRALIA,Honda
1961,250cc,Montjuïc,Gary Hocking,RHODESIA,MV Agusta
1960,125cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1960,350cc,Monza,Gary Hocking,RHODESIA,MV Agusta
1960,250cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1960,500cc,Monza,John Surtees,GREAT BRITAIN,MV Agusta
1960,125cc,Belfast,Carlo Ubbiali,ITALY,MV Agusta
1960,350cc,Belfast,John Surtees,GREAT BRITAIN,MV Agusta
1960,250cc,Belfast,Carlo Ubbiali,ITALY,MV Agusta
1960,500cc,Belfast,John Hartle,GREAT BRITAIN,Norton
1960,250cc,Solitude,Gary Hocking,RHODESIA,MV Agusta
1960,500cc,Solitude,John Surtees,GREAT BRITAIN,MV Agusta
1960,125cc,Spa-Francorchamps,Ernst Degner,GERMANY,MZ
1960,250cc,Spa-Francorchamps,Carlo Ubbiali,ITALY,MV Agusta
1960,500cc,Spa-Francorchamps,John Surtees,GREAT BRITAIN,MV Agusta
1960,125cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1960,350cc,TT Circuit Assen,John Surtees,GREAT BRITAIN,MV Agusta
1960,250cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1960,500cc,TT Circuit Assen,Remo Venturi,ITALY,MV Agusta
1960,250cc,Isle of Man,Gary Hocking,RHODESIA,MV Agusta
1960,500cc,Isle of Man,John Surtees,GREAT BRITAIN,MV Agusta
1960,125cc,Isle of Man,Carlo Ubbiali,ITALY,MV Agusta
1960,350cc,Isle of Man,John Hartle,GREAT BRITAIN,MV Agusta
1960,350cc,Clermont-Ferrand,Gary Hocking,RHODESIA,MV Agusta
1960,500cc,Clermont-Ferrand,John Surtees,GREAT BRITAIN,MV Agusta
1959,125cc,Monza,Ernst Degner,GERMANY,MZ
1959,350cc,Monza,John Surtees,GREAT BRITAIN,MV Agusta
1959,250cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1959,500cc,Monza,John Surtees,GREAT BRITAIN,MV Agusta
1959,125cc,Belfast,Mike Hailwood,GREAT BRITAIN,Ducati
1959,350cc,Belfast,John Surtees,GREAT BRITAIN,MV Agusta
1959,250cc,Belfast,Gary Hocking,RHODESIA,MZ
1959,500cc,Belfast,John Surtees,GREAT BRITAIN,MV Agusta
1959,125cc,Kristianstad,Tarquinio Provini,ITALY,MV Agusta
1959,350cc,Kristianstad,John Surtees,GREAT BRITAIN,MV Agusta
1959,250cc,Kristianstad,Gary Hocking,RHODESIA,MZ
1959,125cc,Spa-Francorchamps,Carlo Ubbiali,ITALY,MV Agusta
1959,500cc,Spa-Francorchamps,John Surtees,GREAT BRITAIN,MV Agusta
1959,125cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1959,250cc,TT Circuit Assen,Tarquinio Provini,ITALY,MV Agusta
1959,500cc,TT Circuit Assen,John Surtees,GREAT BRITAIN,MV Agusta
1959,125cc,Hockenheim,Carlo Ubbiali,ITALY,MV Agusta
1959,350cc,Hockenheim,John Surtees,GREAT BRITAIN,MV Agusta
1959,250cc,Hockenheim,Carlo Ubbiali,ITALY,MV Agusta
1959,500cc,Hockenheim,John Surtees,GREAT BRITAIN,MV Agusta
1959,125cc,Isle of Man,Tarquinio Provini,ITALY,MV Agusta
1959,350cc,Isle of Man,John Surtees,GREAT BRITAIN,MV Agusta
1959,250cc,Isle of Man,Tarquinio Provini,ITALY,MV Agusta
1959,500cc,Isle of Man,John Surtees,GREAT BRITAIN,MV Agusta
1959,350cc,Clermont-Ferrand,John Surtees,GREAT BRITAIN,MV Agusta
1959,500cc,Clermont-Ferrand,John Surtees,GREAT BRITAIN,MV Agusta
1958,125cc,Monza,Bruno Spaggiari,ITALY,Ducati
1958,350cc,Monza,John Surtees,GREAT BRITAIN,MV Agusta
1958,250cc,Monza,Emilio Mendogni,ITALY,Morini
1958,500cc,Monza,John Surtees,GREAT BRITAIN,MV Agusta
1958,125cc,Belfast,Carlo Ubbiali,ITALY,MV Agusta
1958,350cc,Belfast,John Surtees,GREAT BRITAIN,MV Agusta
1958,250cc,Belfast,Tarquinio Provini,ITALY,MV Agusta
1958,500cc,Belfast,John Surtees,GREAT BRITAIN,MV Agusta
1958,125cc,Hedemora,Alberto Gandossi,ITALY,Ducati
1958,350cc,Hedemora,Geoff Duke,GREAT BRITAIN,Norton
1958,250cc,Hedemora,Horst Fügner,GERMANY,MZ
1958,500cc,Hedemora,Geoff Duke,GREAT BRITAIN,Norton
1958,125cc,Nurburgring,Carlo Ubbiali,ITALY,MV Agusta
1958,350cc,Nurburgring,John Surtees,GREAT BRITAIN,MV Agusta
1958,250cc,Nurburgring,Tarquinio Provini,ITALY,MV Agusta
1958,500cc,Nurburgring,John Surtees,GREAT BRITAIN,MV Agusta
1958,125cc,Spa-Francorchamps,Alberto Gandossi,ITALY,Ducati
1958,350cc,Spa-Francorchamps,John Surtees,GREAT BRITAIN,MV Agusta
1958,500cc,Spa-Francorchamps,John Surtees,GREAT BRITAIN,MV Agusta
1958,125cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1958,350cc,TT Circuit Assen,John Surtees,GREAT BRITAIN,MV Agusta
1958,250cc,TT Circuit Assen,Tarquinio Provini,ITALY,MV Agusta
1958,500cc,TT Circuit Assen,John Surtees,GREAT BRITAIN,MV Agusta
1958,125cc,Isle of Man,Carlo Ubbiali,ITALY,MV Agusta
1958,350cc,Isle of Man,John Surtees,GREAT BRITAIN,MV Agusta
1958,250cc,Isle of Man,Tarquinio Provini,ITALY,MV Agusta
1958,500cc,Isle of Man,John Surtees,GREAT BRITAIN,MV Agusta
1957,125cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1957,350cc,Monza,Bob Mcintyre,GREAT BRITAIN,Gilera
1957,250cc,Monza,Tarquinio Provini,ITALY,Mondial
1957,500cc,Monza,Libero Liberati,ITALY,Gilera
1957,125cc,Belfast,Luigi Taveri,SWITZERLAND,MV Agusta
1957,350cc,Belfast,Keith Campbell,AUSTRALIA,Moto Guzzi
1957,250cc,Belfast,Cecyl Sandford,GREAT BRITAIN,Mondial
1957,500cc,Belfast,Libero Liberati,ITALY,Gilera
1957,125cc,Spa-Francorchamps,Tarquinio Provini,ITALY,Mondial
1957,350cc,Spa-Francorchamps,Keith Campbell,AUSTRALIA,Moto Guzzi
1957,250cc,Spa-Francorchamps,John Hartle,GREAT BRITAIN,MV Agusta
1957,500cc,Spa-Francorchamps,Libero Liberati,ITALY,Gilera
1957,125cc,TT Circuit Assen,Tarquinio Provini,ITALY,Mondial
1957,350cc,TT Circuit Assen,Keith Campbell,AUSTRALIA,Moto Guzzi
1957,250cc,TT Circuit Assen,Tarquinio Provini,ITALY,Mondial
1957,500cc,TT Circuit Assen,John Surtees,GREAT BRITAIN,MV Agusta
1957,125cc,Isle of Man,Tarquinio Provini,ITALY,Mondial
1957,350cc,Isle of Man,Bob Mcintyre,GREAT BRITAIN,Gilera
1957,250cc,Isle of Man,Cecyl Sandford,GREAT BRITAIN,Mondial
1957,500cc,Isle of Man,Bob Mcintyre,GREAT BRITAIN,Gilera
1957,125cc,Hockenheim,Carlo Ubbiali,ITALY,MV Agusta
1957,350cc,Hockenheim,Libero Liberati,ITALY,Gilera
1957,250cc,Hockenheim,Carlo Ubbiali,ITALY,MV Agusta
1957,500cc,Hockenheim,Libero Liberati,ITALY,Gilera
1956,125cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1956,350cc,Monza,Libero Liberati,ITALY,Gilera
1956,250cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1956,500cc,Monza,Geoff Duke,GREAT BRITAIN,Gilera
1956,125cc,Belfast,Carlo Ubbiali,ITALY,MV Agusta
1956,350cc,Belfast,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1956,250cc,Belfast,Luigi Taveri,SWITZERLAND,MV Agusta
1956,500cc,Belfast,John Hartle,GREAT BRITAIN,Norton
1956,125cc,Solitude,Romolo Ferri,ITALY,Gilera
1956,350cc,Solitude,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1956,250cc,Solitude,Carlo Ubbiali,ITALY,MV Agusta
1956,500cc,Solitude,Reg Armstrong,IRELAND,Gilera
1956,125cc,Spa-Francorchamps,Carlo Ubbiali,ITALY,MV Agusta
1956,350cc,Spa-Francorchamps,John Surtees,GREAT BRITAIN,MV Agusta
1956,250cc,Spa-Francorchamps,Carlo Ubbiali,ITALY,MV Agusta
1956,500cc,Spa-Francorchamps,John Surtees,GREAT BRITAIN,MV Agusta
1956,125cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1956,350cc,TT Circuit Assen,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1956,250cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1956,500cc,TT Circuit Assen,John Surtees,GREAT BRITAIN,MV Agusta
1956,125cc,Isle of Man,Carlo Ubbiali,ITALY,MV Agusta
1956,350cc,Isle of Man,Ken Kavanagh,AUSTRALIA,Moto Guzzi
1956,250cc,Isle of Man,Carlo Ubbiali,ITALY,MV Agusta
1956,500cc,Isle of Man,John Surtees,GREAT BRITAIN,MV Agusta
1955,125cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1955,350cc,Monza,Dickie Dale,GREAT BRITAIN,Moto Guzzi
1955,250cc,Monza,Carlo Ubbiali,ITALY,MV Agusta
1955,500cc,Monza,Umberto Masetti,ITALY,MV Agusta
1955,350cc,Belfast,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1955,250cc,Belfast,John Surtees,GREAT BRITAIN,NSU
1955,500cc,Belfast,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1955,125cc,TT Circuit Assen,Carlo Ubbiali,ITALY,MV Agusta
1955,350cc,TT Circuit Assen,Ken Kavanagh,AUSTRALIA,Moto Guzzi
1955,250cc,TT Circuit Assen,Luigi Taveri,SWITZERLAND,MV Agusta
1955,500cc,TT Circuit Assen,Geoff Duke,GREAT BRITAIN,Gilera
1955,350cc,Spa-Francorchamps,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1955,500cc,Spa-Francorchamps,Giuseppe Colnago,ITALY,Gilera
1955,125cc,Nurburgring,Carlo Ubbiali,ITALY,MV Agusta
1955,350cc,Nurburgring,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1955,250cc,Nurburgring,Hermann Paul Müller,GERMANY,NSU
1955,500cc,Nurburgring,Geoff Duke,GREAT BRITAIN,Gilera
1955,125cc,Isle of Man,Carlo Ubbiali,ITALY,MV Agusta
1955,350cc,Isle of Man,Bill Lomas,GREAT BRITAIN,Moto Guzzi
1955,500cc,Isle of Man,Geoff Duke,GREAT BRITAIN,Gilera
1955,250cc,Isle of Man,Bill Lomas,GREAT BRITAIN,MV Agusta
1955,125cc,Reims,Carlo Ubbiali,ITALY,MV Agusta
1955,350cc,Reims,Duilio Agostini,ITALY,Moto Guzzi
1955,500cc,Reims,Geoff Duke,GREAT BRITAIN,Gilera
1955,125cc,Montjuïc,Luigi Taveri,SWITZERLAND,MV Agusta
1955,500cc,Montjuïc,Reg Armstrong,IRELAND,Gilera
1954,125cc,Montjuïc,Tarquinio Provini,ITALY,Mondial
1954,350cc,Montjuïc,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1954,500cc,Montjuïc,Dickie Dale,GREAT BRITAIN,MV Agusta
1954,125cc,Monza,Guido Sala,ITALY,MV Agusta
1954,350cc,Monza,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1954,250cc,Monza,Arthur Wheeler,GREAT BRITAIN,Moto Guzzi
1954,500cc,Monza,Geoff Duke,GREAT BRITAIN,Gilera
1954,350cc,Berne,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1954,250cc,Berne,Rupert Hollaus,AUSTRIA,NSU
1954,500cc,Berne,Geoff Duke,GREAT BRITAIN,Gilera
1954,125cc,Solitude,Rupert Hollaus,AUSTRIA,NSU
1954,350cc,Solitude,Ray Amm,RHODESIA,Norton
1954,250cc,Solitude,Werner Haas,GERMANY,NSU
1954,500cc,Solitude,Geoff Duke,GREAT BRITAIN,Gilera
1954,125cc,TT Circuit Assen,Rupert Hollaus,AUSTRIA,NSU
1954,350cc,TT Circuit Assen,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1954,250cc,TT Circuit Assen,Werner Haas,GERMANY,NSU
1954,500cc,TT Circuit Assen,Geoff Duke,GREAT BRITAIN,Gilera
1954,350cc,Spa-Francorchamps,Ken Kavanagh,AUSTRALIA,Moto Guzzi
1954,500cc,Spa-Francorchamps,Geoff Duke,GREAT BRITAIN,Gilera
1954,125cc,Belfast,Rupert Hollaus,AUSTRIA,NSU
1954,350cc,Belfast,Ray Amm,RHODESIA,Norton
1954,250cc,Belfast,Werner Haas,GERMANY,NSU
1954,125cc,Isle of Man,Rupert Hollaus,AUSTRIA,NSU
1954,350cc,Isle of Man,Rod Coleman,NEW ZEALAND,AJS
1954,250cc,Isle of Man,Werner Haas,GERMANY,NSU
1954,500cc,Isle of Man,Ray Amm,RHODESIA,Norton
1954,350cc,Rouen,Pierre Monneret,FRANCE,AJS
1954,250cc,Reims,Werner Haas,GERMANY,NSU
1954,500cc,Reims,Pierre Monneret,FRANCE,Gilera
1953,125cc,Montjuïc,Angelo Copeta,ITALY,MV Agusta
1953,250cc,Montjuïc,Enrico Lorenzetti,ITALY,Moto Guzzi
1953,500cc,Montjuïc,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1953,125cc,Monza,Werner Haas,GERMANY,NSU
1953,350cc,Monza,Enrico Lorenzetti,ITALY,Moto Guzzi
1953,250cc,Monza,Enrico Lorenzetti,ITALY,Moto Guzzi
1953,500cc,Monza,Geoff Duke,GREAT BRITAIN,Gilera
1953,350cc,Berne,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1953,250cc,Berne,Reg Armstrong,IRELAND,NSU
1953,500cc,Berne,Geoff Duke,GREAT BRITAIN,Gilera
1953,125cc,Belfast,Werner Haas,GERMANY,NSU
1953,350cc,Belfast,Ken Mudford,NEW ZEALAND,Norton
1953,250cc,Belfast,Reg Armstrong,IRELAND,NSU
1953,500cc,Belfast,Ken Kavanagh,AUSTRALIA,Norton
1953,350cc,Rouen,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1953,500cc,Rouen,Geoff Duke,GREAT BRITAIN,Gilera
1953,125cc,Schotten,Carlo Ubbiali,ITALY,MV Agusta
1953,250cc,Schotten,Werner Haas,GERMANY,NSU
1953,350cc,Spa-Francorchamps,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1953,500cc,Spa-Francorchamps,Alfredo Milani,ITALY,Gilera
1953,125cc,TT Circuit Assen,Werner Haas,GERMANY,NSU
1953,350cc,TT Circuit Assen,Enrico Lorenzetti,ITALY,Moto Guzzi
1953,250cc,TT Circuit Assen,Werner Haas,GERMANY,NSU
1953,500cc,TT Circuit Assen,Geoff Duke,GREAT BRITAIN,Gilera
1953,125cc,Isle of Man,Leslie Graham,GREAT BRITAIN,MV Agusta
1953,350cc,Isle of Man,Ray Amm,RHODESIA,Norton
1953,250cc,Isle of Man,Fergus Anderson,GREAT BRITAIN,Moto Guzzi
1953,500cc,Isle of Man,Ray Amm,RHODESIA,Norton
1952,125cc,Montjuïc,Emilio Mendogni,ITALY,Morini
1952,500cc,Montjuïc,Leslie Graham,GREAT BRITAIN,MV Agusta
1952,125cc,Monza,Emilio Mendogni,ITALY,Morini
1952,350cc,Monza,Ray Amm,RHODESIA,Norton
1952,250cc,Monza,Enrico Lorenzetti,ITALY,Moto Guzzi
1952,500cc,Monza,Leslie Graham,GREAT BRITAIN,MV Agusta
1952,125cc,Belfast,Cecyl Sandford,GREAT BRITAIN,MV Agusta
1952,350cc,Belfast,Ken Kavanagh,AUSTRALIA,Norton
1952,250cc,Belfast,Maurice Cann,GREAT BRITAIN,Moto Guzzi
1952,500cc,Belfast,Cromie Mccandless,IRELAND,Gilera
1952,125cc,Solitude,Werner Haas,GERMANY,NSU
1952,350cc,Solitude,Reg Armstrong,IRELAND,Norton
1952,250cc,Solitude,Roland Felgenheier,GERMANY,DKW
1952,500cc,Solitude,Reg Armstrong,IRELAND,Norton
1952,350cc,Spa-Francorchamps,Geoff Duke,GREAT BRITAIN,Norton
1952,500cc,Spa-Francorchamps,Umberto Masetti,ITALY,Gilera
1952,125cc,TT Circuit Assen,Cecyl Sandford,GREAT BRITAIN,MV Agusta
